index,audio_key,pitch_range,num_measures,bpm,genre,track_role,inst,sample_rhythm,time_signature,min_velocity,max_velocity,split_data,id
5841,bminor,very_high,9,120,민속악,riff,태평소,triplet,12/8,79,116,train,AP_F02_05400
5842,bmajor,high,1,72,민속악,main_melody,대금,standard,12/8,76,76,train,AP_F02_00335
5843,cminor,mid_high,4,120,민속악,accompaniment,장구,standard,18/8,48,48,train,AP_F07_06783
5844,b-major,mid_high,8,120,민속악,sub_melody,가야금,triplet,12/8,73,78,train,AP_F06_02123
5845,dminor,mid_high,8,58,민속악,bass,아쟁,triplet,3/4,89,118,train,AP_F06_00389
5846,a-major,high,1,52,민속악,main_melody,해금,triplet,12/8,75,118,train,AP_F01_00603
5847,c#minor,high,60,55,민속악,bass,아쟁,triplet,3/4,80,80,train,AP_F06_00385
5848,bminor,mid_high,2,76,민속악,bass,거문고,triplet,12/8,92,127,train,AP_F02_00967
5849,e-major,mid_high,4,120,민속악,bass,아쟁,standard,12/8,95,121,train,AP_F01_05966
5850,a-major,high,1,55,민속악,main_melody,피리,triplet,12/8,98,98,train,AP_F01_00241
5851,amajor,very_high,6,120,민속악,main_melody,대금,triplet,18/8,75,123,train,AP_F02_07276
5852,cminor,mid_high,4,120,민속악,accompaniment,장구,triplet,12/8,68,99,train,AP_F02_07516
5853,b-major,high,15,120,민속악,main_melody,피리,triplet,6/8,85,126,train,AP_F01_05176
5854,cmajor,mid_high,5,120,민속악,accompaniment,장구,triplet,12/8,71,71,train,AP_F07_06752
5855,cmajor,mid_high,4,120,민속악,accompaniment,장구,triplet,12/8,53,63,train,AP_F07_06451
5856,b-major,high,4,120,민속악,main_melody,피리,triplet,18/8,72,72,train,AP_F01_06087
5857,cmajor,mid_high,9,120,민속악,accompaniment,장구,triplet,9/8,51,61,train,AP_F07_06500
5858,cmajor,mid_high,7,120,민속악,accompaniment,장구,triplet,3/4,51,61,train,AP_F07_06365
5859,b-major,high,1,33,민속악,bass,아쟁,triplet,12/8,105,127,train,AP_F02_00995
5860,fmajor,high,4,120,민속악,main_melody,피리,triplet,12/8,48,99,train,AP_F01_04801
5861,c#minor,mid_high,8,135,민속악,sub_melody,가야금,standard,9/8,122,127,train,AP_F06_00366
5862,e-major,high,5,120,민속악,bass,아쟁,triplet,12/8,75,75,train,AP_F03_07560
5863,b-major,very_high,3,120,민속악,main_melody,대금,triplet,12/8,70,70,train,AP_F06_06811
5864,cminor,mid_high,3,120,민속악,accompaniment,장구,triplet,10/8,46,75,train,AP_F02_07509
5865,fminor,mid_high,8,120,민속악,bass,아쟁,triplet,12/8,51,66,train,AP_F06_08129
5866,dminor,very_high,8,120,민속악,main_melody,대금,triplet,12/8,69,70,train,AP_F02_07175
5867,b-major,very_high,5,120,민속악,main_melody,해금,triplet,12/8,70,70,train,AP_F06_06817
5868,dminor,high,3,120,민속악,sub_melody,가야금,triplet,12/8,51,61,train,AP_F06_08114
5869,cmajor,mid_high,6,120,민속악,accompaniment,장구,triplet,6/8,100,127,train,AP_F07_06647
5870,e-minor,mid_high,2,131,민속악,sub_melody,가야금,standard,12/8,55,102,train,AP_F06_00367
5871,cmajor,mid_high,6,120,민속악,accompaniment,장구,triplet,4/4,96,127,train,AP_F07_06675
5872,f#minor,very_high,6,120,민속악,main_melody,대금,triplet,18/8,92,126,train,AP_F02_07275
5873,gminor,high,4,120,민속악,main_melody,피리,triplet,12/8,58,93,train,AP_F06_06873
5874,cmajor,mid_high,7,120,민속악,accompaniment,장구,triplet,3/4,51,61,train,AP_F07_06361
5875,gmajor,mid_high,3,120,민속악,sub_melody,가야금,triplet,12/8,51,64,train,AP_F06_08107
5876,fminor,mid_high,7,120,민속악,sub_melody,가야금,triplet,3/4,70,70,train,AP_F06_06835
5877,e-major,high,3,120,민속악,main_melody,피리,triplet,12/8,74,74,train,AP_F01_06067
5878,gmajor,very_high,2,50,민속악,sub_melody,단소,triplet,12/8,66,114,train,AP_F02_01027
5879,fminor,mid_high,2,120,민속악,bass,아쟁,triplet,18/8,66,86,train,AP_F01_05181
5880,cmajor,mid_high,5,120,민속악,accompaniment,장구,triplet,12/8,59,99,train,AP_F07_06749
5881,fminor,mid_high,6,120,민속악,bass,아쟁,triplet,4/4,61,104,train,AP_F01_05229
5882,cmajor,mid_high,4,120,민속악,accompaniment,장구,triplet,12/8,50,75,train,AP_F07_06310
5883,e-minor,very_high,6,120,민속악,main_melody,대금,triplet,18/8,75,119,train,AP_F02_07260
5884,cminor,mid_high,4,120,민속악,accompaniment,장구,triplet,18/8,47,47,train,AP_F07_06531
5885,e-major,mid_high,3,120,민속악,sub_melody,가야금,triplet,4/4,44,49,train,AP_F02_04211
5886,bminor,high,2,65,민속악,bass,거문고,triplet,12/8,97,109,train,AP_F02_00968
5887,aminor,high,3,120,민속악,sub_melody,가야금,triplet,12/8,51,73,train,AP_F06_08175
5888,cmajor,mid_high,7,120,민속악,accompaniment,장구,triplet,3/4,51,61,train,AP_F07_06357
5889,cmajor,mid_high,5,120,민속악,accompaniment,장구,triplet,4/4,105,127,train,AP_F07_06670
5890,b-major,mid_high,5,120,민속악,bass,아쟁,triplet,18/8,70,93,train,AP_F01_05165
5891,cminor,high,7,120,민속악,sub_melody,가야금,triplet,4/4,49,63,train,AP_F02_04137
5892,b-minor,high,7,120,민속악,sub_melody,가야금,triplet,4/4,51,74,train,AP_F02_04128
5893,emajor,mid_high,4,70,민속악,bass,거문고,triplet,3/4,84,127,train,AP_F02_00963
5894,fminor,mid_high,6,120,민속악,bass,아쟁,triplet,12/8,57,109,train,AM_F01_05188
5895,b-minor,high,2,120,민속악,main_melody,피리,triplet,12/8,85,125,train,AP_F01_05222
5896,a-major,high,5,120,민속악,main_melody,피리,triplet,3/4,88,127,train,AP_F01_05196
5897,cminor,high,2,60,민속악,main_melody,해금,standard,12/8,88,88,train,AP_F02_00267
5898,b-minor,very_high,3,120,민속악,main_melody,대금,triplet,18/8,77,127,train,AP_F02_07289
5899,cmajor,mid_high,5,120,민속악,accompaniment,장구,triplet,4/4,105,127,train,AP_F07_06665
5900,cmajor,high,8,113,민속악,main_melody,피리,standard,9/8,76,76,train,AP_F06_00447
5901,cmajor,mid_high,4,120,민속악,accompaniment,장구,triplet,12/8,56,73,train,AP_F07_06409
5902,cmajor,high,7,120,민속악,sub_melody,가야금,triplet,4/4,48,48,train,AP_F02_04136
5903,gmajor,high,3,120,민속악,sub_melody,가야금,triplet,12/8,50,63,train,AP_F06_08173
5904,dminor,very_high,13,120,민속악,main_melody,대금,triplet,3/4,56,121,train,AP_F02_07231
5905,b-major,high,5,120,민속악,main_melody,해금,triplet,12/8,70,70,train,AP_F06_06816
5906,cmajor,high,8,114,민속악,main_melody,피리,triplet,9/8,73,100,train,AP_F06_00408
5907,fminor,high,7,120,민속악,main_melody,피리,triplet,6/8,79,123,train,AP_F01_05209
5908,bminor,mid_high,1,60,민속악,bass,거문고,standard,12/8,54,108,train,AP_F02_00851
5909,e-major,mid_high,6,120,민속악,bass,아쟁,triplet,12/8,75,110,train,AP_F01_05244
5910,cmajor,mid_high,7,120,민속악,accompaniment,장구,triplet,3/4,50,50,train,AP_F07_06349
5911,cmajor,mid_high,2,120,민속악,accompaniment,장구,triplet,12/8,84,84,train,AP_F05_07951
5912,b-major,very_high,1,60,민속악,main_melody,대금,triplet,12/8,98,98,train,AP_F01_00250
5913,cmajor,very_high,1,50,민속악,sub_melody,단소,triplet,12/8,93,97,train,AP_F02_01024
5914,gminor,very_high,10,120,민속악,main_melody,대금,triplet,12/8,70,72,train,AP_F02_07180
5915,cmajor,mid_high,10,120,민속악,accompaniment,장구,triplet,6/8,93,127,train,AP_F07_06648
5916,cmajor,mid_high,4,120,민속악,accompaniment,장구,triplet,12/8,50,77,train,AP_F07_06312
5917,gminor,high,3,120,민속악,main_melody,피리,triplet,12/8,61,86,train,AP_F01_04789
5918,cmajor,high,5,120,민속악,sub_melody,가야금,triplet,4/4,51,74,train,AP_F06_08168
5919,cminor,mid_high,4,120,민속악,accompaniment,장구,triplet,18/8,63,63,train,AP_F07_06729
5920,b-major,high,7,120,민속악,main_melody,해금,triplet,12/8,70,122,train,AP_F06_02124
5921,gminor,high,5,120,민속악,main_melody,피리,triplet,12/8,48,60,train,AP_F06_06894
5922,cmajor,mid_high,4,120,민속악,accompaniment,장구,triplet,12/8,50,84,train,AP_F07_06305
5923,bminor,very_high,4,120,민속악,riff,태평소,triplet,12/8,83,110,train,AP_F02_05405
5924,cmajor,very_high,4,50,민속악,main_melody,해금,triplet,12/8,80,80,train,AP_F06_00377
5925,b-minor,high,6,120,민속악,sub_melody,가야금,triplet,4/4,48,75,train,AP_F02_04167
5926,emajor,high,4,50,민속악,main_melody,피리,triplet,3/4,80,80,train,AP_F02_00323
5927,cminor,high,3,120,민속악,sub_melody,가야금,triplet,12/8,51,65,train,AP_F06_08125
5928,aminor,high,2,195,민속악,main_melody,해금,standard,12/8,95,127,train,AP_F01_00615
5929,b-major,mid_high,6,120,민속악,sub_melody,가야금,triplet,4/4,47,55,train,AP_F02_04146
5930,b-minor,mid_high,6,120,민속악,sub_melody,가야금,triplet,4/4,47,72,train,AP_F02_04158
5931,bminor,very_high,2,120,민속악,riff,태평소,triplet,12/8,82,110,train,AP_F02_05404
5932,bminor,very_high,5,120,민속악,riff,태평소,triplet,12/8,80,112,train,AP_F02_05410
5933,b-minor,mid_high,7,120,민속악,sub_melody,가야금,triplet,4/4,56,65,train,AP_F02_04122
5934,cmajor,mid_high,3,120,민속악,accompaniment,장구,triplet,4/4,55,55,train,AP_F05_07929
5935,e-major,very_high,1,76,민속악,main_melody,대금,standard,18/8,100,100,train,AP_F01_00246
5936,cmajor,mid_high,4,120,민속악,accompaniment,장구,triplet,12/8,84,84,train,AP_F07_06756
5937,a-major,very_high,4,153,민속악,sub_melody,단소,standard,12/8,80,80,train,AP_F06_00401
5938,cminor,mid_high,8,120,민속악,accompaniment,장구,triplet,12/8,59,65,train,AP_F07_06570
5939,e-major,very_high,8,120,민속악,main_melody,대금,triplet,12/8,49,102,train,AP_F06_04745
5940,bminor,mid_high,4,67,민속악,bass,거문고,triplet,3/4,91,127,train,AP_F02_00961
5941,e-major,mid_high,6,120,민속악,sub_melody,가야금,triplet,4/4,46,56,train,AP_F02_04143
5942,cmajor,mid_high,4,120,민속악,accompaniment,장구,triplet,12/8,51,56,train,AP_F07_06456
5943,c#minor,high,1,60,민속악,main_melody,대금,standard,12/4,76,76,train,AP_F02_00332
5944,fmajor,high,4,120,민속악,main_melody,피리,triplet,3/4,68,101,train,AP_F01_05184
5945,aminor,mid_high,4,120,민속악,sub_melody,가야금,triplet,12/8,52,61,train,AP_F06_08156
5946,cminor,mid_high,4,120,민속악,accompaniment,장구,triplet,18/8,58,58,train,AP_F07_06543
5947,b-minor,very_high,6,120,민속악,main_melody,대금,triplet,18/8,78,122,train,AP_F02_07261
5948,e-major,very_high,5,120,민속악,main_melody,해금,triplet,15/8,69,93,train,AP_F06_04727
5949,e-major,very_high,4,128,민속악,main_melody,해금,standard,12/8,81,117,train,AP_F02_00832
5950,b-major,mid_high,5,120,민속악,sub_melody,가야금,triplet,12/8,70,70,train,AP_F06_06812
5951,cmajor,mid_high,4,120,민속악,accompaniment,장구,triplet,12/8,82,127,train,AP_F07_06664
5952,e-major,very_high,5,120,민속악,main_melody,해금,triplet,12/8,56,97,train,AP_F06_04752
5953,fmajor,mid_high,3,120,민속악,accompaniment,장구,triplet,10/8,36,62,train,AP_F02_07506
5954,b-minor,mid_high,3,120,민속악,sub_melody,가야금,triplet,4/4,44,75,train,AP_F02_04221
5955,gminor,very_high,4,120,민속악,sub_melody,소금,triplet,12/8,59,127,train,AP_F06_02146
5956,cmajor,mid_high,4,120,민속악,accompaniment,장구,triplet,12/8,51,60,train,AP_F07_06314
5957,b-major,mid_high,9,120,민속악,sub_melody,가야금,triplet,12/8,71,80,train,AP_F06_02122
5958,b-minor,mid_high,3,120,민속악,sub_melody,가야금,triplet,4/4,47,59,train,AP_F02_04236
5959,gminor,high,3,120,민속악,sub_melody,가야금,triplet,12/8,51,55,train,AP_F06_08138
5960,e-minor,very_high,4,120,민속악,main_melody,해금,triplet,4/4,86,123,train,AP_F06_04586
5961,cminor,very_high,6,120,민속악,main_melody,대금,triplet,12/8,48,76,train,AP_F06_04666
5962,cminor,mid_high,2,120,민속악,accompaniment,장구,standard,18/8,71,71,train,AP_F07_06778
5963,bminor,very_high,6,120,민속악,riff,태평소,triplet,12/8,78,113,train,AP_F02_05397
5964,b-minor,mid_high,3,120,민속악,sub_melody,가야금,triplet,4/4,44,71,train,AP_F02_04257
5965,b-major,mid_high,1,35,민속악,bass,아쟁,triplet,12/8,88,122,train,AP_F02_00998
5966,b-minor,mid_high,6,120,민속악,sub_melody,가야금,triplet,4/4,50,76,train,AP_F02_04159
5967,b-minor,very_high,6,120,민속악,riff,태평소,triplet,12/8,83,121,train,AP_F02_05394
5968,cminor,mid_high,4,120,민속악,accompaniment,장구,triplet,18/8,47,47,train,AP_F07_06728
5969,e-major,very_high,8,120,민속악,main_melody,대금,triplet,4/4,45,98,train,AP_F06_04612
5970,emajor,mid_high,2,120,민속악,bass,아쟁,triplet,12/8,60,87,train,AP_F01_05252
5971,aminor,high,3,120,민속악,sub_melody,가야금,triplet,12/8,51,71,train,AP_F06_08161
5972,cmajor,mid_high,8,120,민속악,accompaniment,장구,triplet,3/4,50,50,train,AP_F07_06346
5973,fmajor,high,3,120,민속악,sub_melody,가야금,triplet,12/8,50,53,train,AP_F06_08121
5974,c#major,very_high,2,153,민속악,sub_melody,단소,standard,12/8,82,82,train,AP_F06_00469
5975,fmajor,very_high,3,120,민속악,main_melody,피리,triplet,12/8,67,69,train,AP_F01_06046
5976,cmajor,mid_high,6,120,민속악,accompaniment,장구,triplet,9/8,51,59,train,AP_F07_06503
5977,cmajor,mid_high,4,120,민속악,accompaniment,장구,triplet,12/8,56,80,train,AP_F02_07521
5978,cminor,mid_high,8,120,민속악,accompaniment,장구,triplet,3/4,52,62,train,AP_F02_07442
5979,fminor,mid_high,8,120,민속악,bass,아쟁,triplet,12/8,62,127,train,AP_F01_05969
5980,c#major,high,2,120,풍류음악,main_melody,해금,triplet,30/8,70,79,val,AP_E05_05646
5981,e-minor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,67,75,val,AP_E05_05552
5982,b-minor,very_high,1,120,풍류음악,main_melody,해금,triplet,48/8,68,76,val,AP_E05_05532
5983,c#major,mid,1,120,풍류음악,bass,거문고,triplet,48/8,62,93,val,AP_E05_05783
5984,e-major,mid,1,120,풍류음악,bass,거문고,triplet,48/8,70,72,val,AP_E05_05511
5985,e-major,high,1,47,풍류음악,main_melody,해금,triplet,48/8,51,106,val,AP_E05_05828
5986,e-minor,mid_high,1,120,풍류음악,bass,거문고,triplet,48/8,74,96,val,AP_E05_05761
5987,e-major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,70,70,val,AP_E05_05752
5988,e-minor,high,2,120,풍류음악,main_melody,해금,triplet,48/8,68,80,val,AP_E05_05588
5989,fminor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,59,79,val,AP_E05_05729
5990,e-minor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,67,74,val,AP_E05_05568
5991,b-minor,high,2,120,풍류음악,main_melody,해금,triplet,48/8,46,93,val,AP_E05_05751
5992,e-major,mid_high,1,120,풍류음악,bass,거문고,triplet,48/8,65,70,val,AP_E05_05607
5993,c#major,mid,2,120,풍류음악,bass,거문고,triplet,48/8,55,97,val,AP_E05_05776
5994,a-major,very_high,2,120,풍류음악,main_melody,해금,triplet,48/8,67,70,val,AP_E05_05531
5995,e-major,mid,3,120,풍류음악,bass,거문고,triplet,48/8,47,74,val,AP_E05_05670
5996,e-minor,mid,3,120,풍류음악,bass,거문고,triplet,48/8,47,83,val,AP_E05_05674
5997,b-minor,mid,3,120,풍류음악,bass,거문고,triplet,48/8,44,76,val,AP_E05_05676
5998,a-major,mid_high,1,120,풍류음악,bass,거문고,triplet,48/8,48,93,val,AP_E05_05768
5999,e-major,high,2,120,풍류음악,main_melody,해금,triplet,48/8,58,64,val,AP_E05_05747
6000,a-major,high,2,120,풍류음악,main_melody,해금,triplet,48/8,67,89,val,AP_E05_05824
6001,fminor,mid_high,1,120,풍류음악,bass,거문고,triplet,48/8,43,77,val,AP_E05_05796
6002,b-major,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,47,67,val,AP_E05_05673
6003,fminor,high,1,120,풍류음악,main_melody,해금,standard,48/8,70,73,val,AP_E05_05748
6004,e-minor,mid,2,120,풍류음악,bass,거문고,triplet,48/8,70,78,val,AP_E05_05522
6005,b-minor,mid_high,2,120,풍류음악,bass,거문고,standard,48/8,44,105,val,AP_E05_05795
6006,a-major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,66,89,val,AP_E05_05805
6007,fminor,high,2,120,풍류음악,main_melody,해금,triplet,48/8,50,80,val,AP_E05_05739
6008,fminor,mid_high,2,120,풍류음악,bass,거문고,standard,48/8,57,82,val,AP_E05_05727
6009,e-minor,high,2,120,풍류음악,main_melody,해금,triplet,48/8,71,73,val,AP_E05_05537
6010,e-major,high,2,120,풍류음악,main_melody,해금,triplet,48/8,73,78,val,AP_E05_05544
6011,e-minor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,64,73,val,AP_E05_05560
6012,a-major,mid,1,120,풍류음악,bass,거문고,standard,48/8,71,79,val,AP_E05_05575
6013,e-major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,47,67,val,AP_E05_05734
6014,fminor,high,1,120,풍류음악,main_melody,해금,triplet,48/8,64,85,val,AP_E05_05746
6015,c#major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,53,95,val,AP_E05_05815
6016,e-minor,high,1,120,풍류음악,main_melody,해금,triplet,48/8,68,73,val,AP_E05_05599
6017,a-major,very_high,2,120,풍류음악,main_melody,해금,triplet,48/8,54,81,val,AP_E05_05755
6018,e-major,high,1,120,풍류음악,main_melody,해금,triplet,30/8,67,78,val,AP_E05_05641
6019,e-major,mid_high,1,120,풍류음악,bass,거문고,triplet,48/8,69,78,val,AP_E05_05563
6020,a-major,high,1,120,풍류음악,bass,거문고,triplet,48/8,70,79,val,AP_E05_05608
6021,fminor,high,1,120,풍류음악,bass,거문고,standard,48/8,65,85,val,AP_E05_05794
6022,e-minor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,55,83,val,AP_E05_05704
6023,fminor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,46,85,val,AP_E05_05772
6024,c#major,mid,1,120,풍류음악,bass,거문고,triplet,48/8,59,94,val,AP_E05_05777
6025,fminor,high,2,120,풍류음악,main_melody,해금,triplet,48/8,67,105,val,AP_E05_05810
6026,e-major,mid,2,120,풍류음악,bass,거문고,triplet,48/8,67,98,val,AP_E05_05790
6027,c#major,mid_high,3,120,풍류음악,bass,거문고,triplet,48/8,42,77,val,AP_E05_05672
6028,e-minor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,65,71,val,AP_E05_05562
6029,fminor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,65,105,val,AP_E05_05778
6030,c#major,mid,2,120,풍류음악,bass,거문고,triplet,48/8,42,74,val,AP_E05_05663
6031,a-major,mid_high,1,120,풍류음악,bass,거문고,triplet,48/8,36,79,val,AP_E05_05726
6032,a-major,very_high,2,120,풍류음악,main_melody,해금,triplet,48/8,71,78,val,AP_E05_05533
6033,a-major,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,72,77,val,AP_E05_05504
6034,fminor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,64,82,val,AP_E05_05708
6035,c#major,mid,2,120,풍류음악,bass,거문고,standard,30/8,65,76,val,AP_E05_05622
6036,e-minor,high,2,120,풍류음악,main_melody,해금,triplet,48/8,69,72,val,AP_E05_05535
6037,e-major,mid_high,1,120,풍류음악,bass,거문고,triplet,48/8,56,78,val,AP_E05_05722
6038,e-minor,mid,2,120,풍류음악,bass,거문고,triplet,48/8,69,75,val,AP_E05_05520
6039,fminor,high,2,120,풍류음악,main_melody,해금,triplet,48/8,67,117,val,AP_E05_05800
6040,e-minor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,73,80,val,AP_E05_05570
6041,b-major,mid,1,120,풍류음악,bass,거문고,triplet,48/8,63,88,val,AP_E05_05718
6042,e-minor,high,2,120,풍류음악,main_melody,해금,triplet,48/8,70,81,val,AP_E05_05592
6043,b-minor,very_high,2,120,풍류음악,main_melody,해금,triplet,48/8,70,79,val,AP_E05_05638
6044,a-major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,62,73,val,AP_E05_05740
6045,e-minor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,71,73,val,AP_E05_05572
6046,e-major,mid,3,120,풍류음악,bass,거문고,standard,48/8,47,81,val,AP_E05_05680
6047,fminor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,59,88,val,AP_E05_05713
6048,a-major,high,2,120,풍류음악,main_melody,해금,triplet,48/8,68,80,val,AP_E05_05600
6049,e-major,mid_high,1,120,풍류음악,bass,거문고,triplet,48/8,58,92,val,AP_E05_05728
6050,f#major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,70,78,val,AP_E05_05583
6051,e-minor,high,1,120,풍류음악,main_melody,해금,triplet,48/8,50,92,val,AP_E05_05799
6052,e-minor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,68,69,val,AP_E05_05514
6053,a-major,high,2,120,풍류음악,main_melody,해금,triplet,30/8,70,78,val,AP_E05_05643
6054,c#major,high,1,120,풍류음악,bass,거문고,triplet,48/8,70,78,val,AP_E05_05609
6055,c#major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,71,86,val,AP_E05_05829
6056,e-minor,high,1,120,풍류음악,main_melody,해금,triplet,48/8,66,71,val,AP_E05_05526
6057,b-major,very_high,1,120,풍류음악,main_melody,해금,triplet,48/8,70,73,val,AP_E05_05637
6058,e-major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,67,83,val,AP_E05_05593
6059,a-major,mid_high,1,120,풍류음악,bass,거문고,triplet,48/8,68,73,val,AP_E05_05561
6060,e-minor,mid,2,120,풍류음악,bass,거문고,triplet,48/8,66,72,val,AP_E05_05578
6061,e-major,mid,1,120,풍류음악,bass,거문고,standard,30/8,70,75,val,AP_E05_05617
6062,b-minor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,60,84,val,AP_E05_05721
6063,e-major,mid,1,120,풍류음악,bass,거문고,triplet,48/8,66,77,val,AP_E05_05707
6064,c#major,mid_high,1,120,풍류음악,bass,거문고,triplet,48/8,74,96,val,AP_E05_05787
6065,b-minor,high,2,120,풍류음악,main_melody,해금,triplet,30/8,70,72,val,AP_E05_05645
6066,fminor,high,1,120,풍류음악,bass,거문고,triplet,48/8,70,72,val,AP_E05_05612
6067,e-major,very_high,1,120,풍류음악,main_melody,해금,triplet,48/8,62,72,val,AP_E05_05758
6068,e-major,mid_high,1,120,풍류음악,bass,거문고,triplet,48/8,69,74,val,AP_E05_05551
6069,c#major,high,2,120,풍류음악,main_melody,해금,triplet,48/8,44,82,val,AP_E05_05685
6070,e-minor,mid_high,2,120,풍류음악,bass,거문고,triplet,30/8,70,80,val,AP_E05_05628
6071,c#major,high,2,120,풍류음악,main_melody,해금,triplet,48/8,55,96,val,AP_E05_05814
6072,e-minor,high,1,120,풍류음악,main_melody,해금,triplet,48/8,69,72,val,AP_E05_05528
6073,fminor,high,1,93,풍류음악,main_melody,해금,triplet,48/8,65,101,val,AP_E05_05826
6074,c#major,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,42,71,val,AP_E05_05659
6075,fminor,high,1,120,풍류음악,main_melody,해금,triplet,48/8,73,83,val,AP_E05_05821
6076,fminor,mid_high,2,120,풍류음악,bass,거문고,triplet,30/8,70,76,val,AP_E05_05621
6077,c#major,mid,1,120,풍류음악,bass,거문고,triplet,48/8,78,98,val,AP_E05_05791
6078,e-major,mid,2,120,풍류음악,bass,거문고,triplet,48/8,51,93,val,AP_E05_05774
6079,c#major,mid,2,120,풍류음악,bass,거문고,triplet,48/8,59,98,val,AP_E05_05780
6080,e-minor,mid_high,1,120,풍류음악,bass,거문고,standard,48/8,55,81,val,AP_E05_05703
6081,e-minor,high,2,120,풍류음악,main_melody,해금,triplet,48/8,70,79,val,AP_E05_05586
6082,a-major,high,2,120,풍류음악,main_melody,해금,triplet,48/8,65,99,val,AP_E05_05745
6083,fminor,mid_high,1,120,풍류음악,bass,거문고,triplet,48/8,55,89,val,AP_E05_05716
6084,a-major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,72,78,val,AP_E05_05534
6085,g#minor,mid_high,2,120,풍류음악,main_melody,해금,triplet,30/8,70,75,val,AP_E05_05657
6086,a-major,very_high,1,120,풍류음악,main_melody,해금,triplet,48/8,59,90,val,AP_E05_05806
6087,c#major,mid_high,1,120,풍류음악,bass,거문고,triplet,48/8,66,94,val,AP_E05_05773
6088,e-major,mid,1,120,풍류음악,bass,거문고,triplet,48/8,71,74,val,AP_E05_05569
6089,fminor,high,3,120,풍류음악,main_melody,해금,triplet,48/8,44,92,val,AP_E05_05690
6090,c#major,high,2,120,풍류음악,main_melody,해금,triplet,30/8,66,77,val,AP_E05_05648
6091,a-major,mid_high,2,120,풍류음악,bass,거문고,triplet,30/8,69,81,val,AP_E05_05619
6092,e-major,mid_high,1,120,풍류음악,main_melody,해금,triplet,48/8,46,51,val,AP_E05_05693
6093,e-major,mid,2,120,풍류음악,bass,거문고,triplet,48/8,68,74,val,AP_E05_05579
6094,e-major,mid,2,120,풍류음악,bass,거문고,triplet,30/8,69,73,val,AP_E05_05633
6095,c#major,high,2,120,풍류음악,main_melody,해금,triplet,48/8,47,86,val,AP_E05_05683
6096,e-minor,high,2,120,풍류음악,main_melody,해금,triplet,48/8,67,72,val,AP_E05_05529
6097,e-minor,high,1,120,풍류음악,main_melody,해금,triplet,48/8,73,95,val,AP_E05_05803
6098,a-major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,70,75,val,AP_E05_05587
6099,e-minor,high,2,120,풍류음악,main_melody,해금,triplet,48/8,70,79,val,AP_E05_05594
6100,a-major,high,2,120,풍류음악,main_melody,해금,triplet,48/8,42,88,val,AP_E05_05691
6101,e-major,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,67,105,val,AP_E05_05766
6102,a-major,high,1,120,풍류음악,main_melody,해금,triplet,48/8,68,98,val,AP_E05_05827
6103,a-major,high,2,120,풍류음악,main_melody,해금,triplet,48/8,68,72,val,AP_E05_05525
6104,e-minor,high,2,120,풍류음악,main_melody,해금,triplet,48/8,69,77,val,AP_E05_05596
6105,e-major,mid,1,120,풍류음악,bass,거문고,triplet,48/8,76,103,val,AP_E05_05785
6106,e-minor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,47,79,val,AP_E05_05661
6107,e-minor,mid_high,2,120,풍류음악,bass,거문고,triplet,48/8,61,74,val,AP_E05_05510
6108,a-major,very_high,1,120,풍류음악,main_melody,해금,triplet,48/8,65,74,val,AP_E05_05756
6109,e-minor,mid_high,2,120,풍류음악,bass,거문고,triplet,30/8,70,75,val,AP_E05_05625
6110,e-minor,high,2,120,풍류음악,main_melody,해금,triplet,48/8,68,81,val,AP_E05_05598
6111,e-minor,high,1,120,풍류음악,main_melody,해금,triplet,48/8,71,90,val,AP_E05_05825
6112,a-major,high,2,120,풍류음악,main_melody,해금,triplet,48/8,66,105,val,AP_E05_05807
6113,e-major,mid,1,120,풍류음악,bass,거문고,standard,48/8,68,71,val,AP_E05_05503
