index,audio_key,pitch_range,num_measures,bpm,genre,track_role,inst,sample_rhythm,time_signature,min_velocity,max_velocity,split_data,id
8827,cmajor,mid_low,16,150,cinematic,main_melody,string_cello-2,standard,3/4,73,74,train,commu08828
8828,cmajor,mid_high,4,80,cinematic,pad,synth_pad-5,standard,4/4,17,40,train,commu08829
8829,cmajor,mid_low,8,80,cinematic,pad,string_ensemble,standard,4/4,51,58,train,commu08830
8830,cmajor,mid_low,16,155,cinematic,accompaniment,string_ensemble,standard,3/4,81,90,train,commu08831
8831,cmajor,high,4,80,cinematic,pad,synth_pad-3,standard,4/4,18,28,train,commu08832
8832,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,83,90,train,commu08833
8833,cmajor,mid_low,16,155,cinematic,accompaniment,acoustic_piano,standard,3/4,45,66,train,commu08834
8834,cmajor,mid_low,16,155,cinematic,sub_melody,string_cello,standard,3/4,79,88,train,commu08835
8835,aminor,mid,8,60,newage,pad,string_ensemble,standard,4/4,61,70,train,commu08836
8836,aminor,low,8,60,newage,bass,electric_bass,standard,4/4,71,78,train,commu08837
8837,aminor,mid_low,8,150,cinematic,accompaniment,string_ensemble,standard,4/4,111,120,train,commu08838
8838,aminor,mid_high,8,150,cinematic,riff,string_violin,standard,4/4,121,127,train,commu08839
8839,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,46,46,train,commu08840
8840,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,38,41,train,commu08841
8841,cmajor,mid_low,8,100,newage,accompaniment,acoustic_piano,standard,4/4,41,48,train,commu08842
8842,aminor,mid_high,8,60,newage,main_melody,acoustic_piano,standard,4/4,61,80,train,commu08843
8843,aminor,mid_low,8,150,cinematic,accompaniment,string_ensemble,standard,4/4,111,122,train,commu08844
8844,cmajor,mid,16,150,cinematic,sub_melody,string_violin,standard,3/4,34,120,train,commu08845
8845,aminor,mid_low,8,80,cinematic,accompaniment,acoustic_piano,standard,4/4,32,56,train,commu08846
8846,aminor,high,8,150,cinematic,riff,string_violin,standard,4/4,121,127,train,commu08847
8847,aminor,mid,8,150,cinematic,riff,string_ensemble,standard,4/4,123,127,train,commu08848
8848,cmajor,low,16,155,cinematic,bass,string_cello,standard,3/4,82,85,train,commu08849
8849,aminor,mid,8,150,cinematic,sub_melody,brass_ensemble,standard,4/4,71,80,train,commu08850
8850,aminor,mid,8,150,cinematic,riff,string_ensemble,standard,4/4,123,127,train,commu08851
8851,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,36,36,train,commu08852
8852,cmajor,mid_low,16,150,cinematic,accompaniment,acoustic_piano,standard,3/4,38,66,train,commu08853
8853,cmajor,mid,8,80,cinematic,pad,string_ensemble,standard,4/4,41,50,train,commu08854
8854,aminor,mid,8,150,cinematic,main_melody,brass_ensemble,standard,4/4,127,127,train,commu08855
8855,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,51,60,train,commu08856
8856,cmajor,mid,4,80,cinematic,pad,string_ensemble,standard,4/4,53,58,train,commu08857
8857,aminor,mid_high,8,150,cinematic,riff,string_ensemble,standard,4/4,123,127,train,commu08858
8858,aminor,mid,8,150,cinematic,riff,string_ensemble,standard,4/4,121,127,train,commu08859
8859,cmajor,mid_low,16,155,cinematic,accompaniment,string_ensemble,standard,3/4,78,86,train,commu08860
8860,aminor,mid_low,8,150,cinematic,accompaniment,string_ensemble,standard,4/4,111,122,train,commu08861
8861,aminor,mid_low,8,60,newage,accompaniment,acoustic_piano,standard,4/4,31,39,train,commu08862
8862,cmajor,mid_high,8,80,cinematic,sub_melody,string_ensemble,standard,4/4,33,33,train,commu08863
8863,cmajor,mid_low,4,80,cinematic,accompaniment,acoustic_piano,standard,4/4,51,71,train,commu08864
8864,aminor,mid_high,8,150,cinematic,main_melody,string_ensemble,standard,4/4,127,127,train,commu08865
8865,cmajor,mid_high,16,155,cinematic,sub_melody,accordion,standard,3/4,76,84,train,commu08866
8866,cmajor,mid,4,80,cinematic,pad,string_ensemble,standard,4/4,25,26,train,commu08867
8867,cmajor,mid_high,4,80,cinematic,pad,synth_pad-5,standard,4/4,18,40,train,commu08868
8868,aminor,mid_high,8,150,cinematic,main_melody,brass_ensemble,standard,4/4,119,122,train,commu08869
8869,cmajor,mid_low,16,150,cinematic,main_melody,string_cello-3,standard,3/4,71,72,train,commu08870
8870,aminor,mid_high,8,60,newage,main_melody,acoustic_piano,standard,4/4,63,78,train,commu08871
8871,cmajor,mid,4,80,cinematic,pad,string_ensemble,standard,4/4,55,58,train,commu08872
8872,cmajor,low,16,150,cinematic,bass,string_cello-2,standard,3/4,81,86,train,commu08873
8873,cmajor,low,16,155,cinematic,bass,acoustic_bass,standard,3/4,81,90,train,commu08874
8874,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,36,36,train,commu08875
8875,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,45,48,train,commu08876
8876,cmajor,mid_high,4,80,cinematic,main_melody,acoustic_piano,standard,4/4,53,60,train,commu08877
8877,cmajor,mid_high,8,80,cinematic,main_melody,flute,standard,4/4,77,78,train,commu08878
8878,aminor,high,8,150,cinematic,riff,string_violin,standard,4/4,121,127,train,commu08879
8879,cmajor,mid_high,4,100,newage,main_melody,acoustic_piano,standard,4/4,43,48,train,commu08880
8880,cmajor,mid_low,16,155,cinematic,accompaniment,string_ensemble,standard,3/4,73,102,train,commu08881
8881,cmajor,high,4,80,cinematic,pad,synth_pad-3,standard,4/4,28,36,train,commu08882
8882,cmajor,high,4,80,cinematic,pad,synth_pad-5,standard,4/4,23,34,train,commu08883
8883,aminor,mid_high,8,150,cinematic,riff,string_violin,standard,4/4,121,127,train,commu08884
8884,aminor,mid_high,8,60,newage,main_melody,acoustic_piano,standard,4/4,41,50,train,commu08885
8885,aminor,mid_high,8,60,newage,sub_melody,synth_pad-5,standard,4/4,61,66,train,commu08886
8886,cmajor,mid_low,4,80,cinematic,accompaniment,acoustic_piano,standard,4/4,35,50,train,commu08887
8887,cmajor,mid_low,8,80,cinematic,accompaniment,acoustic_piano,standard,4/4,36,56,train,commu08888
8888,aminor,high,8,150,cinematic,riff,string_violin,standard,4/4,121,122,train,commu08889
8889,cmajor,high,4,80,cinematic,sub_melody,celesta,standard,4/4,43,44,train,commu08890
8890,aminor,mid_high,8,150,cinematic,riff,string_violin,standard,4/4,123,127,train,commu08891
8891,cmajor,mid_high,16,155,cinematic,main_melody,acoustic_piano,standard,3/4,67,85,train,commu08892
8892,cmajor,mid_low,16,155,cinematic,bass,acoustic_bass,standard,3/4,73,90,train,commu08893
8893,aminor,mid_high,8,150,cinematic,main_melody,string_ensemble,standard,4/4,111,118,train,commu08894
8894,cmajor,mid_low,16,155,cinematic,accompaniment,string_ensemble,standard,3/4,66,102,train,commu08895
8895,cmajor,low,16,150,cinematic,bass,string_cello-3,standard,3/4,81,88,train,commu08896
8896,cmajor,mid_low,8,80,cinematic,accompaniment,acoustic_piano,standard,4/4,32,56,train,commu08897
8897,aminor,mid,8,150,cinematic,riff,string_ensemble,standard,4/4,123,127,train,commu08898
8898,cmajor,mid_low,16,155,cinematic,accompaniment,acoustic_piano,standard,3/4,39,72,train,commu08899
8899,cmajor,low,4,80,cinematic,bass,acoustic_piano,standard,4/4,39,50,train,commu08900
8900,cmajor,mid_low,16,150,cinematic,sub_melody,string_cello,standard,3/4,77,78,train,commu08901
8901,aminor,mid,8,150,cinematic,riff,string_ensemble,standard,4/4,121,127,train,commu08902
8902,cmajor,mid_low,4,80,cinematic,bass,string_ensemble,standard,4/4,71,72,train,commu08903
8903,cmajor,mid_low,16,150,cinematic,sub_melody,string_cello,standard,3/4,71,72,train,commu08904
8904,cmajor,high,4,80,cinematic,sub_melody,acoustic_piano,standard,4/4,32,39,train,commu08905
8905,aminor,mid,8,150,cinematic,sub_melody,brass_ensemble,standard,4/4,127,127,train,commu08906
8906,cmajor,mid_high,8,120,cinematic,main_melody,acoustic_piano,standard,4/4,55,56,train,commu08907
8907,cmajor,mid,4,80,cinematic,accompaniment,acoustic_piano,standard,4/4,51,56,train,commu08908
8908,cmajor,low,16,155,cinematic,bass,acoustic_bass-2,standard,3/4,80,88,train,commu08909
8909,aminor,mid_high,16,150,cinematic,sub_melody,acoustic_piano,standard,3/4,83,92,train,commu08910
8910,aminor,mid,8,150,cinematic,sub_melody,brass_ensemble,standard,4/4,127,127,train,commu08911
8911,cmajor,mid_low,8,100,newage,accompaniment,acoustic_piano,standard,4/4,45,52,train,commu08912
8912,cmajor,high,4,80,cinematic,pad,synth_pad-3,standard,4/4,15,24,train,commu08913
8913,cmajor,mid,4,80,cinematic,riff,acoustic_piano,standard,4/4,41,50,train,commu08914
8914,aminor,mid_low,16,150,cinematic,sub_melody,string_cello,standard,3/4,83,83,train,commu08915
8915,cmajor,mid_low,16,155,cinematic,accompaniment,string_ensemble,standard,3/4,78,96,train,commu08916
8916,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,53,60,train,commu08917
8917,aminor,mid_high,8,150,cinematic,riff,string_violin,standard,4/4,121,127,train,commu08918
8918,cmajor,very_low,4,80,cinematic,bass,acoustic_piano,standard,4/4,44,56,train,commu08919
8919,cmajor,high,16,150,cinematic,sub_melody,flute-2,standard,3/4,70,86,train,commu08920
8920,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,47,48,train,commu08921
8921,cmajor,mid_low,16,150,cinematic,accompaniment,string_ensemble,standard,3/4,53,88,train,commu08922
8922,aminor,mid_low,8,150,cinematic,pad,string_ensemble,standard,4/4,127,127,train,commu08923
8923,aminor,mid_low,8,60,newage,accompaniment,acoustic_piano,standard,4/4,31,56,train,commu08924
8924,aminor,mid,16,150,cinematic,pad,string_ensemble,standard,3/4,35,38,train,commu08925
8925,cmajor,low,4,80,cinematic,bass,acoustic_piano,standard,4/4,43,57,train,commu08926
8926,aminor,mid,8,150,cinematic,sub_melody,brass_ensemble,standard,4/4,66,76,train,commu08927
8927,cmajor,high,4,80,cinematic,riff,acoustic_piano,standard,4/4,45,48,train,commu08928
8928,cmajor,high,4,80,cinematic,pad,synth_pad-3,standard,4/4,15,25,train,commu08929
8929,aminor,mid_low,8,60,newage,accompaniment,acoustic_piano,standard,4/4,31,56,train,commu08930
8930,aminor,mid_high,8,150,cinematic,riff,string_violin,standard,4/4,121,127,train,commu08931
8931,aminor,mid_high,8,80,cinematic,main_melody,acoustic_piano,standard,4/4,38,59,train,commu08932
8932,aminor,mid,8,150,cinematic,sub_melody,brass_ensemble,standard,4/4,127,127,train,commu08933
8933,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,53,56,train,commu08934
8934,cmajor,mid_low,4,80,cinematic,riff,acoustic_piano,standard,4/4,64,70,train,commu08935
8935,aminor,mid_high,8,60,newage,main_melody,acoustic_piano,standard,4/4,61,78,train,commu08936
8936,cmajor,mid,4,80,cinematic,pad,string_ensemble,standard,4/4,55,56,train,commu08937
8937,cmajor,mid,16,155,cinematic,accompaniment,acoustic_guitar,standard,3/4,65,100,train,commu08938
8938,cmajor,low,4,80,cinematic,bass,acoustic_piano,standard,4/4,43,58,train,commu08939
8939,cmajor,high,4,80,cinematic,pad,synth_pad-3,standard,4/4,19,29,train,commu08940
8940,cmajor,mid_high,16,150,cinematic,sub_melody,acoustic_piano,standard,3/4,85,91,train,commu08941
8941,aminor,mid,8,150,cinematic,main_melody,string_ensemble,standard,4/4,127,127,train,commu08942
8942,cmajor,high,4,80,cinematic,pad,synth_pad-3,standard,4/4,19,29,train,commu08943
8943,cmajor,low,4,80,cinematic,pad,string_ensemble,standard,4/4,47,48,train,commu08944
8944,cmajor,mid_high,8,80,cinematic,main_melody,acoustic_piano,standard,4/4,52,59,train,commu08945
8945,cmajor,mid,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,120,123,train,commu08946
8946,cmajor,high,4,80,cinematic,pad,synth_pad-5,standard,4/4,29,32,train,commu08947
8947,cmajor,mid_high,4,80,cinematic,riff,acoustic_guitar,standard,4/4,29,52,train,commu08948
8948,cmajor,mid,4,80,cinematic,sub_melody,flute,standard,4/4,23,33,train,commu08949
8949,cmajor,mid,16,155,cinematic,sub_melody,acoustic_guitar,standard,3/4,57,75,train,commu08950
8950,cmajor,mid_low,4,80,cinematic,accompaniment,acoustic_piano,standard,4/4,35,45,train,commu08951
8951,cmajor,mid_high,4,80,cinematic,pad,synth_pad-3,standard,4/4,26,39,train,commu08952
8952,cmajor,mid_low,17,150,cinematic,main_melody,string_cello,standard,3/4,61,68,train,commu08953
8953,cmajor,high,4,80,cinematic,sub_melody,celesta,standard,4/4,36,42,train,commu08954
8954,cmajor,mid_low,16,155,cinematic,accompaniment,string_ensemble,standard,3/4,73,92,train,commu08955
8955,cmajor,high,4,80,cinematic,pad,synth_pad-3,standard,4/4,23,34,train,commu08956
8956,cmajor,mid,4,80,cinematic,pad,string_ensemble,standard,4/4,54,56,train,commu08957
8957,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,41,42,train,commu08958
8958,cmajor,mid,16,155,cinematic,sub_melody,acoustic_guitar,standard,3/4,73,80,train,commu08959
8959,aminor,mid_low,8,150,cinematic,accompaniment,string_ensemble,standard,4/4,111,122,train,commu08960
8960,aminor,mid_low,8,150,cinematic,pad,string_ensemble,standard,4/4,123,127,train,commu08961
8961,cmajor,mid_low,4,80,cinematic,accompaniment,acoustic_piano,standard,4/4,17,51,train,commu08962
8962,aminor,mid,8,150,cinematic,main_melody,brass_ensemble,standard,4/4,127,127,train,commu08963
8963,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,40,52,train,commu08964
8964,cmajor,mid_high,8,80,cinematic,main_melody,acoustic_piano,standard,4/4,52,59,train,commu08965
8965,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,44,48,train,commu08966
8966,cmajor,mid,16,155,cinematic,sub_melody,acoustic_guitar,standard,3/4,71,78,train,commu08967
8967,aminor,mid_high,8,150,cinematic,main_melody,brass_ensemble,standard,4/4,114,120,train,commu08968
8968,aminor,mid_low,8,150,cinematic,accompaniment,string_ensemble,standard,4/4,111,122,train,commu08969
8969,cmajor,mid_low,16,150,cinematic,accompaniment,string_ensemble,standard,3/4,65,76,train,commu08970
8970,aminor,mid,8,150,cinematic,sub_melody,brass_ensemble,standard,4/4,113,124,train,commu08971
8971,aminor,mid,8,150,cinematic,riff,string_ensemble,standard,4/4,123,127,train,commu08972
8972,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,45,46,train,commu08973
8973,cmajor,mid_low,8,155,cinematic,accompaniment,string_ensemble,standard,3/4,69,90,train,commu08974
8974,cmajor,mid,16,150,cinematic,pad,string_ensemble,standard,3/4,35,38,train,commu08975
8975,cmajor,low,4,80,cinematic,bass,acoustic_piano,standard,4/4,42,47,train,commu08976
8976,cmajor,high,4,80,cinematic,pad,synth_pad-3,standard,4/4,15,34,train,commu08977
8977,aminor,mid_high,8,150,cinematic,riff,string_violin,standard,4/4,121,127,train,commu08978
8978,cmajor,mid,4,80,cinematic,sub_melody,flute,standard,4/4,23,26,train,commu08979
8979,cmajor,mid,4,80,cinematic,accompaniment,acoustic_piano,standard,4/4,51,56,train,commu08980
8980,aminor,mid,8,150,cinematic,riff,string_ensemble,standard,4/4,123,127,train,commu08981
8981,cmajor,mid,4,80,cinematic,pad,string_ensemble,standard,4/4,57,58,train,commu08982
8982,cmajor,mid_high,8,80,cinematic,main_melody,acoustic_piano,standard,4/4,34,62,train,commu08983
8983,cmajor,mid_low,16,155,cinematic,accompaniment,string_ensemble,standard,3/4,73,85,train,commu08984
8984,aminor,mid,8,150,cinematic,sub_melody,brass_ensemble,standard,4/4,127,127,train,commu08985
8985,aminor,mid,8,150,cinematic,main_melody,brass_ensemble,standard,4/4,115,124,train,commu08986
8986,aminor,mid_high,8,150,cinematic,main_melody,string_ensemble,standard,4/4,127,127,train,commu08987
8987,cmajor,high,4,80,cinematic,pad,synth_pad-3,standard,4/4,33,35,train,commu08988
8988,aminor,mid_low,8,150,cinematic,pad,string_ensemble,standard,4/4,125,127,train,commu08989
8989,cmajor,low,16,155,cinematic,bass,acoustic_bass,standard,3/4,80,90,train,commu08990
8990,cmajor,mid,4,80,cinematic,riff,acoustic_piano,standard,4/4,43,50,train,commu08991
8991,aminor,mid_low,8,60,newage,accompaniment,acoustic_piano,standard,4/4,31,56,train,commu08992
8992,cmajor,mid,4,80,cinematic,riff,acoustic_piano,standard,4/4,55,56,train,commu08993
8993,aminor,mid,8,150,cinematic,riff,string_ensemble,standard,4/4,121,127,train,commu08994
8994,cmajor,mid,16,150,cinematic,accompaniment,acoustic_piano,standard,3/4,44,76,train,commu08995
8995,aminor,mid_high,8,150,cinematic,main_melody,string_ensemble,standard,4/4,113,122,train,commu08996
8996,cmajor,mid_high,16,155,cinematic,sub_melody,accordion,standard,3/4,73,87,train,commu08997
8997,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,30,38,train,commu08998
8998,aminor,mid_low,16,150,cinematic,sub_melody,string_cello,standard,3/4,81,81,train,commu08999
8999,aminor,mid_low,8,150,cinematic,pad,string_ensemble,standard,4/4,127,127,train,commu09000
9000,aminor,mid_high,8,150,cinematic,riff,string_ensemble,standard,4/4,121,127,train,commu09001
9001,aminor,mid_high,8,150,cinematic,main_melody,brass_ensemble,standard,4/4,121,127,train,commu09002
9002,cmajor,mid_low,4,80,cinematic,accompaniment,acoustic_piano,standard,4/4,37,50,train,commu09003
9003,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,36,36,train,commu09004
9004,cmajor,mid,16,155,cinematic,accompaniment,string_ensemble,standard,3/4,80,86,train,commu09005
9005,cmajor,mid_high,16,150,cinematic,sub_melody,acoustic_piano,standard,3/4,85,92,train,commu09006
9006,aminor,mid_low,8,150,cinematic,accompaniment,string_ensemble,standard,4/4,111,122,train,commu09007
9007,cmajor,mid_low,16,155,cinematic,bass,string_cello-2,standard,3/4,77,86,train,commu09008
9008,cmajor,mid,8,80,cinematic,main_melody,acoustic_piano,standard,4/4,43,62,train,commu09009
9009,aminor,mid_low,16,150,cinematic,sub_melody,string_cello-2,standard,3/4,87,88,train,commu09010
9010,cmajor,mid,4,80,cinematic,sub_melody,flute,standard,4/4,17,19,train,commu09011
9011,aminor,mid_low,8,150,cinematic,accompaniment,string_ensemble,standard,4/4,111,122,train,commu09012
9012,cmajor,mid_low,4,80,cinematic,accompaniment,acoustic_piano,standard,4/4,52,76,train,commu09013
9013,cmajor,high,8,100,newage,riff,acoustic_piano,standard,4/4,43,52,train,commu09014
9014,cmajor,mid_low,16,150,cinematic,accompaniment,string_ensemble,standard,3/4,85,88,train,commu09015
9015,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,39,40,train,commu09016
9016,cmajor,mid,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,124,127,train,commu09017
9017,aminor,mid_low,16,150,cinematic,accompaniment,string_ensemble,standard,3/4,63,82,train,commu09018
9018,aminor,mid,8,150,cinematic,main_melody,string_ensemble,standard,4/4,105,116,train,commu09019
9019,aminor,mid_high,8,150,cinematic,riff,string_violin,standard,4/4,123,127,train,commu09020
9020,aminor,mid_high,8,150,cinematic,riff,string_ensemble,standard,4/4,121,127,train,commu09021
9021,cmajor,mid,4,80,cinematic,sub_melody,flute,standard,4/4,23,26,train,commu09022
9022,cmajor,high,4,80,cinematic,pad,synth_pad-3,standard,4/4,29,37,train,commu09023
9023,aminor,mid_high,8,150,cinematic,riff,string_ensemble,standard,4/4,123,127,train,commu09024
9024,aminor,mid_low,16,150,cinematic,accompaniment,string_ensemble,standard,3/4,63,82,train,commu09025
9025,cmajor,mid,16,155,cinematic,accompaniment,acoustic_guitar,standard,3/4,72,90,train,commu09026
9026,cmajor,mid,4,80,cinematic,riff,acoustic_piano,standard,4/4,51,60,train,commu09027
9027,cmajor,mid_low,8,80,cinematic,accompaniment,acoustic_piano,standard,4/4,51,59,train,commu09028
9028,cmajor,mid_high,4,80,cinematic,riff,acoustic_guitar,standard,4/4,23,47,train,commu09029
9029,cmajor,mid_low,16,150,cinematic,accompaniment,acoustic_piano,standard,3/4,53,62,train,commu09030
9030,aminor,mid,8,150,cinematic,main_melody,string_ensemble,standard,4/4,113,122,train,commu09031
9031,cmajor,mid,4,80,cinematic,riff,acoustic_piano,standard,4/4,51,60,train,commu09032
9032,aminor,mid,8,150,cinematic,main_melody,brass_ensemble,standard,4/4,127,127,train,commu09033
9033,aminor,mid_high,8,150,cinematic,main_melody,string_ensemble,standard,4/4,111,118,train,commu09034
9034,aminor,mid,8,150,cinematic,main_melody,brass_ensemble,standard,4/4,127,127,train,commu09035
9035,aminor,mid_high,8,60,newage,main_melody,acoustic_piano,standard,4/4,41,50,train,commu09036
9036,cmajor,high,4,80,cinematic,pad,synth_pad-3,standard,4/4,15,33,train,commu09037
9037,cmajor,mid,16,155,cinematic,accompaniment,acoustic_guitar,standard,3/4,72,88,train,commu09038
9038,cmajor,mid_high,16,150,cinematic,accompaniment,acoustic_piano,standard,3/4,45,79,train,commu09039
9039,aminor,mid_high,8,150,cinematic,riff,string_violin,standard,4/4,121,126,train,commu09040
9040,aminor,mid_high,8,80,cinematic,main_melody,acoustic_piano,standard,4/4,37,62,train,commu09041
9041,cmajor,mid_low,16,155,cinematic,accompaniment,acoustic_piano,standard,3/4,39,70,train,commu09042
9042,cmajor,mid_high,16,155,cinematic,sub_melody,string_violin,standard,3/4,73,84,train,commu09043
9043,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,35,38,train,commu09044
9044,cmajor,mid_low,16,150,cinematic,sub_melody,string_cello-3,standard,3/4,39,83,train,commu09045
9045,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,55,60,train,commu09046
9046,aminor,mid_high,8,150,cinematic,riff,string_violin,standard,4/4,121,127,train,commu09047
9047,aminor,mid_low,16,150,cinematic,pad,string_ensemble,standard,3/4,65,66,train,commu09048
9048,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,34,40,train,commu09049
9049,cmajor,mid,8,80,cinematic,pad,string_ensemble,standard,4/4,51,59,train,commu09050
9050,cmajor,mid,4,80,cinematic,pad,string_ensemble,standard,4/4,51,60,train,commu09051
9051,aminor,mid,8,150,cinematic,main_melody,string_ensemble,standard,4/4,127,127,train,commu09052
9052,cmajor,mid_high,8,80,cinematic,main_melody,acoustic_piano,standard,4/4,38,62,train,commu09053
9053,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,42,42,train,commu09054
9054,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,37,50,train,commu09055
9055,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,53,60,train,commu09056
9056,cmajor,low,4,80,cinematic,bass,acoustic_piano,standard,4/4,47,50,train,commu09057
9057,cmajor,mid,8,80,cinematic,pad,string_ensemble,standard,4/4,41,50,train,commu09058
9058,cmajor,mid,16,155,cinematic,accompaniment,acoustic_guitar,standard,3/4,59,87,train,commu09059
9059,cmajor,mid_high,4,80,cinematic,riff,acoustic_guitar,standard,4/4,24,52,train,commu09060
9060,cmajor,mid_low,4,80,cinematic,accompaniment,acoustic_piano,standard,4/4,39,50,train,commu09061
9061,aminor,mid,8,150,cinematic,main_melody,brass_ensemble,standard,4/4,127,127,train,commu09062
9062,cmajor,high,4,80,cinematic,sub_melody,acoustic_piano,standard,4/4,35,36,train,commu09063
9063,cmajor,mid_low,4,80,cinematic,bass,string_ensemble,standard,4/4,71,72,train,commu09064
9064,cmajor,mid_high,8,80,cinematic,main_melody,string_ensemble,standard,4/4,77,78,train,commu09065
9065,cmajor,mid,4,80,cinematic,pad,string_ensemble,standard,4/4,57,58,train,commu09066
9066,cmajor,mid_high,16,155,cinematic,sub_melody,string_ensemble,standard,3/4,80,84,train,commu09067
9067,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,39,40,train,commu09068
9068,cmajor,mid_high,8,80,cinematic,sub_melody,synth_pad,standard,4/4,33,33,train,commu09069
9069,aminor,mid,8,150,cinematic,main_melody,brass_ensemble,standard,4/4,127,127,train,commu09070
9070,aminor,mid,8,150,cinematic,riff,string_ensemble,standard,4/4,121,127,train,commu09071
9071,cmajor,mid,4,80,cinematic,riff,electric_guitar_distortion,standard,4/4,23,52,train,commu09072
9072,cmajor,high,4,80,cinematic,sub_melody,celesta,standard,4/4,43,46,train,commu09073
9073,cmajor,mid_high,8,80,cinematic,sub_melody,synth_pad,standard,4/4,34,34,train,commu09074
9074,cmajor,low,16,155,cinematic,bass,string_cello,standard,3/4,80,87,train,commu09075
9075,aminor,mid,8,150,cinematic,riff,string_ensemble,standard,4/4,123,127,train,commu09076
9076,cmajor,high,4,80,cinematic,pad,synth_pad-3,standard,4/4,21,31,train,commu09077
9077,cmajor,mid,4,80,cinematic,riff,acoustic_piano,standard,4/4,52,60,train,commu09078
9078,aminor,low,8,150,cinematic,bass,string_ensemble,standard,4/4,127,127,train,commu09079
9079,aminor,mid_low,16,150,cinematic,pad,string_ensemble,standard,3/4,65,66,train,commu09080
9080,aminor,mid_low,8,150,cinematic,bass,string_ensemble,standard,4/4,127,127,train,commu09081
9081,cmajor,mid,4,80,cinematic,riff,electric_guitar_distortion,standard,4/4,23,46,train,commu09082
9082,cmajor,mid,16,155,cinematic,sub_melody,acoustic_guitar,standard,3/4,71,78,train,commu09083
9083,aminor,mid_high,8,150,cinematic,riff,string_violin,standard,4/4,121,127,train,commu09084
9084,cmajor,mid,4,80,cinematic,riff,acoustic_piano,standard,4/4,55,56,train,commu09085
9085,aminor,mid_low,8,150,cinematic,pad,string_ensemble,standard,4/4,127,127,train,commu09086
9086,aminor,mid_low,8,60,newage,accompaniment,acoustic_piano,standard,4/4,31,40,train,commu09087
9087,cmajor,mid,8,80,cinematic,pad,string_ensemble,standard,4/4,51,60,train,commu09088
9088,cmajor,mid_low,4,80,cinematic,accompaniment,acoustic_piano,standard,4/4,17,52,train,commu09089
9089,aminor,mid_high,8,150,cinematic,main_melody,brass_ensemble,standard,4/4,127,127,train,commu09090
9090,cmajor,high,4,80,cinematic,pad,synth_pad-3,standard,4/4,23,29,train,commu09091
9091,aminor,mid,8,150,cinematic,sub_melody,brass_ensemble,standard,4/4,127,127,train,commu09092
9092,cmajor,mid_high,8,100,newage,riff,acoustic_piano,standard,4/4,43,52,train,commu09093
9093,aminor,low,8,60,newage,sub_melody,string_cello,standard,4/4,61,68,train,commu09094
9094,aminor,mid,8,150,cinematic,riff,string_ensemble,standard,4/4,121,127,train,commu09095
9095,cmajor,mid,4,80,cinematic,pad,string_ensemble,standard,4/4,55,58,train,commu09096
9096,aminor,mid_high,8,150,cinematic,riff,string_violin,standard,4/4,121,127,train,commu09097
9097,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,53,58,train,commu09098
9098,aminor,mid_low,8,80,cinematic,accompaniment,acoustic_piano,standard,4/4,27,55,train,commu09099
9099,cmajor,mid_low,16,155,cinematic,accompaniment,acoustic_piano,standard,3/4,40,62,train,commu09100
9100,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,55,56,train,commu09101
9101,cmajor,mid,4,80,cinematic,riff,acoustic_piano,standard,4/4,53,60,train,commu09102
9102,aminor,mid,8,150,cinematic,main_melody,brass_ensemble,standard,4/4,127,127,train,commu09103
9103,aminor,mid_high,8,60,newage,main_melody,acoustic_piano,standard,4/4,41,50,train,commu09104
